active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,kenouki,1746.76,1,0.03,2025-07-30,102,1.0,False
,Fakin Cruasán,1745.58,1,0.03,2025-08-18,83,1.0,False
,Dead3y3,1741.67,1,0.03,2025-08-08,93,1.0,False
,Lololol_35,1738.7,2,0.07,2025-07-27,105,1.05,False
26,TheDimedroll,1734.18,12,0.4,2025-11-09,0,1.175,True
,grimmfeed,1731.5,2,0.07,2025-08-08,93,1.1,False
,hallas,1727.07,1,0.03,2025-10-20,20,1.0,False
,hzp123,1725.11,1,0.03,2025-07-29,103,1.0,False
,juicyteach,1720.89,3,0.1,2025-11-09,0,1.075,False
27,rudedawg,1715.01,37,1.0,2025-11-02,7,1.25,True
,TheKoolestAid,1713.8,1,0.03,2025-10-08,32,1.0,False
,superspazmataz,1707.97,11,0.37,2025-10-24,16,1.025,False
,MilchReis,1706.04,1,0.03,2025-08-16,85,1.0,False
28,[WGS-B] BK,1705.63,38,1.0,2025-11-09,0,1.1,True
,alexbali255,1705.53,14,0.47,2025-08-30,71,1.15,False
,Nigward,1704.4,1,0.03,2025-11-07,2,1.0,False
,Styrkar,1702.87,1,0.03,2025-09-22,48,1.0,False
,darknuckelavee,1702.12,4,0.13,2025-08-07,94,1.25,False
,Misiu,1699.66,2,0.07,2025-08-04,97,1.075,False
,Aidoneus,1699.23,1,0.03,2025-08-07,94,1.0,False
,熙攘cau,1698.98,1,0.03,2025-08-08,93,1.0,False
,Mojo.Jojo,1695.32,1,0.03,2025-10-29,11,1.0,False
29,Sensei Snoops,1694.24,41,1.0,2025-11-09,0,1.05,True
,Bowz3r,1689.0,1,0.03,2025-07-23,109,1.0,False
,icarus.word,1683.62,1,0.03,2025-11-09,0,1.0,False
,[A.S.E.S] NanoDevil,1683.26,5,0.17,2025-08-24,77,1.1,False
,Evolution,1683.17,1,0.03,2025-09-04,66,1.0,False
,符号,1682.52,1,0.03,2025-09-16,54,1.0,False
,necrocloudchan,1679.28,1,0.03,2025-08-25,76,1.0,False
,Miawouf,1678.5,1,0.03,2025-09-06,64,1.0,False
,恶势力修正液,1677.88,1,0.03,2025-07-31,101,1.0,False
,shika,1673.0,2,0.07,2025-08-11,90,1.025,False
,Ping-999,1671.99,2,0.07,2025-10-07,33,1.125,False
,智障不分國籍,1670.71,8,0.27,2025-08-08,93,1.025,False
,milomad,1667.69,1,0.03,2025-08-17,84,1.0,False
,I'm with Stupid ^,1667.14,7,0.23,2025-10-29,11,1.225,False
,Ludus,1666.64,2,0.07,2025-08-22,79,1.1,False
,Nihil,1666.61,3,0.1,2025-10-21,19,1.025,False
,bucetao666,1666.41,1,0.03,2025-10-11,29,1.0,False
,KingofRedLions,1660.55,1,0.03,2025-10-18,22,1.0,False
,sophist,1660.22,1,0.03,2025-08-07,94,1.0,False
,I'm Bad,1659.89,1,0.03,2025-09-27,43,1.0,False
,Ramalian,1658.57,1,0.03,2025-07-27,105,1.0,False
,Bwooo,1657.46,4,0.13,2025-11-06,3,1.1,False
30,Haffey,1656.21,19,0.63,2025-11-08,1,1.125,True
,Scary Monster,1654.3,1,0.03,2025-10-01,39,1.0,False
,SilverEyes,1646.46,1,0.03,2025-09-25,45,1.0,False
,DelinquentGhost,1646.24,1,0.03,2025-07-23,109,1.0,False
,augustboyer198,1645.74,6,0.2,2025-11-08,1,1.075,False
,Yolo from the Swagland,1644.78,1,0.03,2025-07-29,103,1.0,False
,estebancito814,1639.6,4,0.13,2025-10-09,31,1.25,False
,Götterspeise,1638.72,2,0.07,2025-08-29,72,1.1,False
,BlackDragon457,1637.98,3,0.1,2025-08-31,70,1.25,False
,Seer,1635.11,1,0.03,2025-07-30,102,1.0,False
,Hailspork,1634.16,6,0.2,2025-11-07,2,1.05,False
,SpiritWeasel,1633.33,3,0.1,2025-10-08,32,1.25,False
,st4rcrossedpainters,1631.87,1,0.03,2025-07-26,106,1.0,False
,TundraTyp,1631.47,1,0.03,2025-08-09,92,1.0,False
31,Tv0r9,1629.38,16,0.53,2025-11-03,6,1.025,True
,AsheArala,1629.27,1,0.03,2025-10-25,15,1.0,False
,Diamond_Dawg,1626.55,3,0.1,2025-11-04,5,1.25,False
,Cepterro,1626.09,1,0.03,2025-09-26,44,1.0,False
,The One,1624.78,1,0.03,2025-11-07,2,1.0,False
,Dr Dev,1624.37,1,0.03,2025-10-03,37,1.0,False
,coolfry,1622.35,1,0.03,2025-08-02,99,1.0,False
,Tyranus,1620.35,5,0.17,2025-08-23,78,1.075,False
,mATT,1614.35,1,0.03,2025-10-17,23,1.0,False
,KeDi,1611.8,1,0.03,2025-09-24,46,1.0,False
,Liz,1605.81,19,0.63,2025-10-13,27,1.25,False
,jamesgriffiths,1604.07,3,0.1,2025-08-01,100,1.025,False
,Wyit,1603.51,3,0.1,2025-09-01,69,1.05,False
,Th0r14n,1596.81,1,0.03,2025-09-26,44,1.0,False
,MT6,1593.14,2,0.07,2025-08-06,95,1.05,False
,Mr. T,1592.91,1,0.03,2025-09-27,43,1.0,False
,rougesforhire,1592.8,1,0.03,2025-08-02,99,1.0,False
,initsuj,1591.81,1,0.03,2025-10-02,38,1.0,False
,ObeseLee,1591.2,1,0.03,2025-07-24,108,1.0,False
,Kazed,1590.92,1,0.03,2025-10-20,20,1.0,False
,PrimeHunter,1590.69,4,0.13,2025-07-30,102,1.1,False
32,pigsupreme2017,1589.8,14,0.47,2025-11-09,0,1.05,True
,thefiresauce,1587.45,3,0.1,2025-10-31,9,1.025,False
,Abigor222,1587.32,1,0.03,2025-07-25,107,1.0,False
,TheTyrWarrior,1585.88,2,0.07,2025-08-16,85,1.1,False
,Aesthetic Lemon,1585.23,1,0.03,2025-08-23,78,1.0,False
,Jakalo,1585.23,1,0.03,2025-09-25,45,1.0,False
,Cyantics,1583.02,1,0.03,2025-08-04,97,1.0,False
,Nixtyo,1582.23,1,0.03,2025-11-09,0,1.0,False
33,ciga,1580.42,10,0.33,2025-11-03,6,1.175,True
,SeЯgîσ,1579.74,1,0.03,2025-07-23,109,1.0,False
,o_cRaM,1578.05,1,0.03,2025-08-12,89,1.0,False
,sunup13,1577.36,5,0.17,2025-11-08,1,1.075,False
,Boo Bear,1576.26,1,0.03,2025-10-13,27,1.0,False
,Jannik,1573.44,2,0.07,2025-09-07,63,1.25,False
,SCARLET,1572.64,5,0.17,2025-09-18,52,1.025,False
,Nathan,1569.93,6,0.2,2025-08-31,70,1.025,False
,Necem,1569.23,1,0.03,2025-09-22,48,1.0,False
34,The Hamilton Ham Candle,1568.71,17,0.57,2025-11-09,0,1.025,True
,Averillism,1567.9,1,0.03,2025-11-06,3,1.0,False
35,BjornderBaer,1567.61,23,0.77,2025-11-09,0,1.175,True
,kn0ck0ut,1567.32,1,0.03,2025-08-03,98,1.0,False
,Anti,1567.0,1,0.03,2025-09-08,62,1.0,False
,Galan,1566.75,1,0.03,2025-09-27,43,1.0,False
,Zthulu,1564.88,1,0.03,2025-10-20,20,1.0,False
,nibemben,1564.05,3,0.1,2025-09-26,44,1.25,False
,GreyGuide,1562.46,1,0.03,2025-07-24,108,1.0,False
,linniepinnie,1562.1,2,0.07,2025-08-03,98,1.025,False
,iowegianmoore,1561.36,4,0.13,2025-08-21,80,1.15,False
,TastySandwich,1560.79,1,0.03,2025-10-19,21,1.0,False
,3464770371,1547.21,1,0.03,2025-08-06,95,1.0,False
,Augustin,1546.57,2,0.07,2025-08-19,82,1.05,False
,towardsvinland,1546.12,1,0.03,2025-08-10,91,1.0,False
,Liberty,1545.35,1,0.03,2025-09-28,42,1.0,False
,Black-angel972,1543.6,1,0.03,2025-10-25,15,1.0,False
,Xanadu,1541.4,1,0.03,2025-10-01,39,1.0,False
,Hello there,1540.88,2,0.07,2025-07-28,104,1.05,False
36,Varravann,1539.93,10,0.33,2025-11-07,2,1.1,True
,SWAGLORD90909,1535.53,10,0.33,2025-10-17,23,1.05,False
,thegreyoldfox,1533.14,1,0.03,2025-08-31,70,1.0,False
37,Jells,1532.76,14,0.47,2025-11-09,0,1.125,True
,Arakjin,1532.74,1,0.03,2025-08-14,87,1.0,False
,Resident Dodo,1531.13,1,0.03,2025-10-09,31,1.0,False
,herbonniered,1528.24,1,0.03,2025-08-13,88,1.0,False
,Flyintofu,1528.23,1,0.03,2025-07-23,109,1.0,False
,marwinx1,1525.03,4,0.13,2025-08-25,76,1.05,False
,dapperrogue,1524.88,1,0.03,2025-07-27,105,1.0,False
,(-.-)Zzz,1524.54,5,0.17,2025-11-05,4,1.05,False
,Modi34,1523.96,3,0.1,2025-09-24,46,1.025,False
,Steven,1523.01,4,0.13,2025-08-01,100,1.025,False
,greedie,1521.62,4,0.13,2025-10-10,30,1.15,False
38,HZaninelli,1518.3,54,1.0,2025-11-07,2,1.025,True
,SKELETON GUY!!!!!,1518.23,1,0.03,2025-10-15,25,1.0,False
,Spike,1517.57,1,0.03,2025-09-21,49,1.0,False
,本子丶本子,1517.14,1,0.03,2025-08-27,74,1.0,False
,tiamats4esgares,1517.06,3,0.1,2025-08-09,92,1.025,False
,El Tigre,1516.76,2,0.07,2025-09-02,68,1.25,False
,Fenz,1512.19,2,0.07,2025-11-09,0,1.25,False
,ThatDudeSki69,1512.0,1,0.03,2025-11-08,1,1.0,False
,aMunoz,1511.05,1,0.03,2025-08-14,87,1.0,False
,BoneCountess,1510.76,1,0.03,2025-07-24,108,1.0,False
,Iwantaname,1509.02,1,0.03,2025-10-19,21,1.0,False
,Michael Scarn,1509.01,11,0.37,2025-09-15,55,1.25,False
,orutra621,1508.96,20,0.67,2025-09-22,48,1.025,False
,dead_bob,1506.36,1,0.03,2025-07-26,106,1.0,False
,Mata,1504.72,8,0.27,2025-10-24,16,1.075,False
,AnchorTide,1503.74,2,0.07,2025-10-14,26,1.25,False
,Lethys,1501.17,1,0.03,2025-08-10,91,1.0,False
,Petter,1501.1,1,0.03,2025-10-03,37,1.0,False
,Dragonflash,1500.45,2,0.07,2025-08-16,85,1.025,False
,Jacob Helldiver,1499.83,1,0.03,2025-10-22,18,1.0,False
39,schmendrikson,1499.78,9,0.3,2025-11-09,0,1.175,True
,Legacy of Roo,1499.31,1,0.03,2025-08-03,98,1.0,False
,Bananahammockjoe,1499.31,1,0.03,2025-11-06,3,1.0,False
,Aornis_styx,1498.82,1,0.03,2025-11-03,6,1.0,False
,Saplow,1498.38,2,0.07,2025-10-26,14,1.05,False
,838122597,1498.21,1,0.03,2025-07-25,107,1.0,False
,Ogera,1498.02,1,0.03,2025-08-27,74,1.0,False
,Lidl trolly,1496.57,1,0.03,2025-08-01,100,1.0,False
,₦-S℧M,1496.23,2,0.07,2025-09-14,56,1.225,False
,dboon,1494.67,4,0.13,2025-07-30,102,1.025,False
,Raymond,1494.5,1,0.03,2025-07-29,103,1.0,False
,cellsul,1494.46,1,0.03,2025-10-23,17,1.0,False
,Alias,1494.4,3,0.1,2025-08-23,78,1.25,False
,WAYNE ROONEY.[10],1494.16,1,0.03,2025-07-31,101,1.0,False
,Meh,1493.82,1,0.03,2025-08-23,78,1.0,False
,Superpery99,1493.69,2,0.07,2025-10-20,20,1.25,False
,B2M,1492.94,1,0.03,2025-07-26,106,1.0,False
,Daiya,1492.82,1,0.03,2025-09-08,62,1.0,False
,Bank,1492.69,1,0.03,2025-10-22,18,1.0,False
,Boudah,1492.67,3,0.1,2025-11-06,3,1.05,False
,All the Good Names Are Taken,1492.67,7,0.23,2025-08-23,78,1.25,False
,mitchellangelo,1492.61,3,0.1,2025-11-04,5,1.1,False
,clonek6,1492.56,2,0.07,2025-11-08,1,1.25,False
,otterwolfy,1492.54,1,0.03,2025-10-15,25,1.0,False
