active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,Argo,1459.93,1,0.03,2025-11-30,56,1.0,False
,rafaaristidessr,1459.68,1,0.03,2025-12-09,47,1.0,False
,ＮＥＦＡＲＩＯＵＳ,1459.51,1,0.03,2025-12-03,53,1.0,False
,daunte,1459.48,1,0.03,2025-11-12,74,1.0,False
,JonSlice,1459.29,1,0.03,2026-01-08,17,1.0,False
,darknuckelavee,1459.27,4,0.13,2025-12-22,34,1.025,False
,God is God,1458.81,1,0.03,2025-12-11,45,1.0,False
,SHO,1458.63,1,0.03,2025-11-14,72,1.0,False
,Bananaphone,1458.42,1,0.03,2025-12-18,38,1.0,False
,Biru,1458.4,2,0.07,2026-01-21,4,1.025,False
,LucarioST_20,1457.4,1,0.03,2025-12-16,40,1.0,False
,woe,1457.17,1,0.03,2026-01-07,18,1.0,False
,(Chatuba)-Mazuru,1457.16,1,0.03,2025-12-21,35,1.0,False
,Windy Cat Lad,1456.89,1,0.03,2025-11-11,75,1.0,False
,SwedishPanda,1456.86,1,0.03,2025-11-21,65,1.0,False
,Ogera,1456.47,1,0.03,2025-12-01,55,1.0,False
,Musicman,1456.29,1,0.03,2025-11-27,59,1.0,False
,Twiz Amber,1456.01,1,0.03,2025-11-10,76,1.0,False
,Casius06,1455.38,1,0.03,2026-01-23,2,1.0,False
,DaaSnail,1454.98,2,0.07,2025-12-14,42,1.25,False
,Yuhan,1453.44,3,0.1,2026-01-10,15,1.075,False
,Soul,1452.71,1,0.03,2025-11-11,75,1.0,False
,Exnihilo,1452.1,1,0.03,2025-11-10,76,1.0,False
,Digo-Go!,1451.63,1,0.03,2025-11-12,74,1.0,False
