active_rank,player_name,rating,games_played,confidence,last_seen,days_inactive,uncertainty,is_active
,Krejner71,1448.13,1,0.03,2025-11-10,74,1.0,False
,Grim69,1447.45,2,0.07,2025-12-02,52,1.05,False
,watsabutt4,1446.68,2,0.07,2026-01-17,6,1.25,False
,GM DOOM,1444.52,2,0.07,2026-01-05,18,1.25,False
,Clash,1444.43,1,0.03,2025-11-10,74,1.0,False
,philippe.ambroise.pro,1444.36,3,0.1,2025-12-17,37,1.25,False
,adrian,1444.09,5,0.17,2026-01-02,21,1.15,False
,sahaqiel,1442.61,2,0.07,2026-01-18,5,1.075,False
,NakedKnives,1441.44,4,0.13,2025-12-05,49,1.175,False
,LeadClaymore,1441.17,2,0.07,2026-01-01,22,1.025,False
,louangillier,1440.14,2,0.07,2025-11-22,62,1.225,False
,SylntNight,1438.09,2,0.07,2025-11-27,57,1.025,False
,thx,1436.96,5,0.17,2026-01-09,14,1.25,False
,Maullis,1436.69,2,0.07,2025-11-23,61,1.15,False
,Zap,1434.81,15,0.5,2026-01-13,10,1.2,False
30,hubby26,1432.32,10,0.33,2026-01-19,4,1.25,True
,(-.-)Zzz,1429.45,4,0.13,2026-01-22,1,1.25,False
,vicTIM_jr,1429.04,6,0.2,2025-12-21,33,1.125,False
,Desto,1427.69,3,0.1,2026-01-15,8,1.025,False
,Foamdome,1425.46,2,0.07,2025-12-15,39,1.25,False
,z_iodine,1423.24,15,0.5,2026-01-11,12,1.125,False
,Feline,1422.44,2,0.07,2025-11-29,55,1.25,False
,Bebop,1420.73,3,0.1,2025-11-24,60,1.075,False
,Tv0r9,1420.46,11,0.37,2025-12-11,43,1.05,False
,smola_2005,1419.06,3,0.1,2025-11-16,68,1.075,False
,SnowRose,1416.05,3,0.1,2026-01-20,3,1.025,False
,valtry,1415.49,5,0.17,2026-01-18,5,1.025,False
31,Коmар,1413.95,19,0.63,2026-01-23,0,1.175,True
,Kingdedede bobo,1412.26,5,0.17,2026-01-21,2,1.1,False
,Ronano,1408.21,2,0.07,2026-01-13,10,1.25,False
,Selenophile,1403.64,3,0.1,2025-12-28,26,1.025,False
32,Lovis,1403.02,27,0.9,2026-01-22,1,1.025,True
,Voltrivire,1402.59,2,0.07,2025-12-28,26,1.025,False
,cuervo1860,1397.55,5,0.17,2025-12-12,42,1.075,False
,nyklas,1396.34,2,0.07,2025-11-19,65,1.025,False
,Hailspork,1395.38,2,0.07,2026-01-09,14,1.25,False
,Esteban Dorado,1394.4,10,0.33,2025-12-29,25,1.025,False
,vyacheslavmurzagulov,1392.98,4,0.13,2026-01-17,6,1.15,False
,WhiteNorth,1392.18,6,0.2,2026-01-22,1,1.05,False
,crownwing,1388.55,2,0.07,2025-11-25,59,1.075,False
,VioletSeraph,1388.24,2,0.07,2025-12-16,38,1.25,False
,WeenusMachinus,1387.71,2,0.07,2026-01-16,7,1.2,False
,Chaz Shep,1386.39,2,0.07,2026-01-10,13,1.25,False
,captin1337,1385.67,5,0.17,2026-01-23,0,1.175,False
,Grimmjow,1382.36,4,0.13,2026-01-06,17,1.025,False
,grapek664,1378.32,2,0.07,2025-12-12,42,1.225,False
,Lucyyyyy,1375.25,2,0.07,2025-12-18,36,1.25,False
,t.lewis140,1374.69,11,0.37,2026-01-01,22,1.075,False
,blaseigor,1374.53,6,0.2,2025-12-07,47,1.075,False
,The_Red_715,1374.2,3,0.1,2026-01-11,12,1.25,False
,Varravann,1374.14,5,0.17,2026-01-21,2,1.05,False
,TheShadow,1371.15,6,0.2,2025-12-08,46,1.05,False
33,Delta.357,1370.27,7,0.23,2026-01-23,0,1.075,True
,dangardavid,1369.26,2,0.07,2025-12-23,31,1.2,False
34,Hirow,1367.29,12,0.4,2026-01-23,0,1.025,True
,juicyteach,1365.51,12,0.4,2026-01-12,11,1.225,False
,helltenant,1359.99,4,0.13,2025-11-27,57,1.075,False
,Lord Atticus Chadicus Flexington,1357.71,2,0.07,2025-12-15,39,1.25,False
,augustboyer198,1356.94,5,0.17,2026-01-18,5,1.125,False
,wally_punisher,1356.12,3,0.1,2025-12-23,31,1.25,False
,ManBonAs,1354.28,11,0.37,2025-12-18,36,1.025,False
,Trillgamesh,1348.92,4,0.13,2026-01-13,10,1.05,False
,MorganMacabre,1345.93,4,0.13,2026-01-06,17,1.15,False
,krd,1337.55,5,0.17,2025-12-10,44,1.025,False
35,Kola Koala,1335.03,8,0.27,2026-01-18,5,1.1,True
,Hellooo What's Up,1332.63,3,0.1,2025-12-19,35,1.125,False
36,jamiebagley233,1332.62,8,0.27,2026-01-23,0,1.125,True
,Azarex,1331.24,3,0.1,2026-01-21,2,1.25,False
37,JarJar,1326.95,29,0.97,2026-01-23,0,1.025,True
,[WGS-B] BK,1320.56,7,0.23,2025-12-29,25,1.05,False
,StefanoTheBrazilian,1320.49,4,0.13,2026-01-08,15,1.25,False
38,slaaneshtgof,1315.11,17,0.57,2026-01-19,4,1.05,True
,iago,1304.08,5,0.17,2026-01-18,5,1.25,False
,mjwb,1303.85,8,0.27,2025-12-27,27,1.25,False
,Sarajas,1302.28,4,0.13,2025-12-05,49,1.1,False
,Chocopie,1300.23,3,0.1,2025-12-13,41,1.2,False
,Rafael Veríssimo,1298.46,3,0.1,2026-01-20,3,1.125,False
39,HZaninelli,1278.96,9,0.3,2026-01-23,0,1.075,True
40,Coyface,1269.44,8,0.27,2026-01-18,5,1.1,True
,SuperSumo_217,1267.05,4,0.13,2025-12-22,32,1.025,False
,Trupus,1266.98,5,0.17,2025-12-19,35,1.15,False
41,Grimning,1253.33,23,0.77,2026-01-23,0,1.025,True
,DavidPrime83,1247.95,6,0.2,2026-01-17,6,1.1,False
42,jjjeffer78,1227.68,17,0.57,2026-01-19,4,1.025,True
,cannedLED,1220.1,6,0.2,2026-01-21,2,1.15,False
43,Pask74,1209.81,7,0.23,2026-01-21,2,1.025,True
44,Bananahammockjoe,1206.05,9,0.3,2026-01-22,1,1.1,True
45,hrejarz2,1176.71,21,0.7,2026-01-22,1,1.05,True
46,benreichardt,1168.77,8,0.27,2026-01-19,4,1.2,True
47,Mr_Aapies,1155.69,11,0.37,2026-01-23,0,1.025,True
48,Hfmotta,1152.96,13,0.43,2026-01-23,0,1.1,True
49,Halswein,1146.85,8,0.27,2026-01-21,2,1.075,True
